Schema,Table,Type,Column,DataType,Length,Nullable
powerbi,salesforce_vf_opportunity_contact,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_contact,VIEW,Is Primary,BOOLEAN,-,YES
powerbi,salesforce_vf_opportunity_contact,VIEW,Role,STRING,0,YES
powerbi,salesforce_vf_opportunity_contact,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_history,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_history,VIEW,Date of Change,DATE,-,YES
powerbi,salesforce_vf_opportunity_history,VIEW,Field,STRING,0,YES
powerbi,salesforce_vf_opportunity_history,VIEW,Old Value,STRING,0,YES
powerbi,salesforce_vf_opportunity_history,VIEW,New Value,STRING,0,YES
powerbi,salesforce_vf_opportunity_owner,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_owner,VIEW,User ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_owner,VIEW,Split Percentage,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_owner,VIEW,Split Approved,BOOLEAN,-,YES
powerbi,salesforce_vf_opportunity_owner,VIEW,Split Approved Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Opportunity Product ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Legacy ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Transaction Type,STRING,0,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Quantity,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Uplift,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,List Price,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Regular Price,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Unit Price,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,TCV,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ACV,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ACV for Outyear,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Gross ACV (Year1ACV__c),DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Gross ACV (NetYear1ACV__c),DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Non-Commissionable,BOOLEAN,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Gross Amount,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Segment Index,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Start Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,End Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ARR Start Date2,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ARR Start Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ARR End Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,Term,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_product,VIEW,ARR Term,DOUBLE,-,YES
